hotspot_id,h3_cell,center_lat,center_lon,violation_count,hotspot_score,hotspot_category,dominant_junction,dominant_vehicle_type,dominant_violation_type,dominant_police_station,cluster_id
HS_8961892532bffff,8961892532bffff,12.959093158251646,77.63702033959996,9,0.0007423904974016332,Low,BTP146 - Domlur Water Tank,CAR_JEEP,NO PARKING,Halasur,-1
HS_8961892ecafffff,8961892ecafffff,12.972971931055147,77.64267482942982,9,0.0007423904974016332,Low,No Junction,TWO_WHEELER,WRONG PARKING,Jeevanbheemanagar,-1
HS_89618924873ffff,89618924873ffff,12.894129798959097,77.57033140765438,9,0.0007423904974016332,Low,No Junction,CAR_JEEP,NO PARKING,K.S. Layout,-1
HS_8960169008bffff,8960169008bffff,13.198387564785664,77.70015308188225,9,0.0007423904974016332,Low,No Junction,CAR_JEEP,NO PARKING,Devanahalli Airport,-1
HS_89618925db3ffff,89618925db3ffff,12.908998873763768,77.59584791473618,9,0.0007423904974016332,Low,"BTP198 - 9th Cross, 8th Main, JP Nagar",TWO_WHEELER,WRONG PARKING,J.P. Nagar,-1
HS_8960145a173ffff,8960145a173ffff,12.939190338488428,77.52056684390283,9,0.0007423904974016332,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Byatarayanapura,-1
HS_896014594cbffff,896014594cbffff,13.03413499257269,77.57087028038396,9,0.0007423904974016332,Low,No Junction,CAR_JEEP,WRONG PARKING,Kodigehalli,-1
HS_8960145a0c7ffff,8960145a0c7ffff,12.940163796567328,77.54884594532474,9,0.0007423904974016332,Low,No Junction,CAR_JEEP,WRONG PARKING,Banashankari,-1
HS_8960145a857ffff,8960145a857ffff,12.945705293215848,77.48821305216431,9,0.0007423904974016332,Low,No Junction,TWO_WHEELER,WRONG PARKING,Jnanabharathi,-1
HS_89618924103ffff,89618924103ffff,12.881149119034712,77.60982008745884,9,0.0007423904974016332,Low,No Junction,TWO_WHEELER,NO PARKING,Hulimavu,-1
HS_8960145b34bffff,8960145b34bffff,13.019200174102178,77.56219630265886,9,0.0007423904974016332,Low,No Junction,CAR_JEEP,NO PARKING,Yeshwanthpura,-1
HS_8961892590bffff,8961892590bffff,12.936842339760936,77.58187541232932,9,0.0007423904974016332,Low,BTP187 - South End Circle,TWO_WHEELER,WRONG PARKING,Jayanagara,-1
HS_8960145a883ffff,8960145a883ffff,12.933952696567305,77.48862057950038,9,0.0007423904974016332,Low,No Junction,CAR_JEEP,WRONG PARKING,Kengeri,-1
HS_89618924b93ffff,89618924b93ffff,12.894161288890073,77.56191140059377,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,K.S. Layout,-1
HS_89601458547ffff,89601458547ffff,12.977682680934002,77.511584241423,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Jnanabharathi,-1
HS_89618924c53ffff,89618924c53ffff,12.879068223278562,77.59534452544368,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,Hulimavu,-1
HS_8960169046bffff,8960169046bffff,13.198365972233688,77.70859447000518,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Devanahalli Airport,-1
HS_89618920e4fffff,89618920e4fffff,12.957613408823768,77.7436254230179,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Whitefield,-1
HS_8960145a433ffff,8960145a433ffff,12.92411554792809,77.55399130419033,8,0.0006599026643570073,Low,BTP156 - Kamakya Junction,AUTO_RICKSHAW,WRONG PARKING,Banashankari,-1
HS_89618920cbbffff,89618920cbbffff,12.919132880227284,77.73572684754313,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Whitefield,-1
HS_89601690c23ffff,89601690c23ffff,13.187834908074569,77.64451911741779,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Chikkajala,-1
HS_8961892e897ffff,8961892e897ffff,12.98261716882865,77.63621516145594,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Jeevanbheemanagar,-1
HS_8960145ad53ffff,8960145ad53ffff,12.9243442481948,77.48665942573884,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Kengeri,-1
HS_8961892eb0fffff,8961892eb0fffff,13.010487807572213,77.61380853340617,8,0.0006599026643570073,Low,No Junction,AUTO_RICKSHAW,NO PARKING,K.G. Halli,-1
HS_89618925a97ffff,89618925a97ffff,12.952774610484122,77.61042651701321,8,0.0006599026643570073,Low,No Junction,AUTO_RICKSHAW,NO PARKING,Ashok Nagar,-1
HS_89618925b9bffff,89618925b9bffff,12.949629904941608,77.59292086213125,8,0.0006599026643570073,Low,BTP122 - Siddapura Junction,AUTO_RICKSHAW,NO PARKING,Wilson Garden,-1
HS_8960145a03bffff,8960145a03bffff,12.94233760928383,77.53805690902635,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Byatarayanapura,-1
HS_89618920807ffff,89618920807ffff,12.939534165309983,77.71739765314878,8,0.0006599026643570073,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Whitefield,-1
HS_896016965b3ffff,896016965b3ffff,13.066198601439568,77.56900003507087,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,Kodigehalli,-1
HS_8960145a12bffff,8960145a12bffff,12.937073381542753,77.51451959682926,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,Byatarayanapura,-1
HS_8961892ea4fffff,8961892ea4fffff,13.025370297283402,77.63934925199494,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_8961892dd57ffff,8961892dd57ffff,13.079907239607223,77.63364991743002,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Hennuru,-1
HS_89601458123ffff,89601458123ffff,12.986307577751314,77.48527501935207,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Kamakshipalya,-1
HS_8961892ea53ffff,8961892ea53ffff,13.021078300495686,77.644094165997,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_89618924e8fffff,89618924e8fffff,12.890829160911844,77.59494065402704,8,0.0006599026643570073,Low,No Junction,AUTO_RICKSHAW,NO PARKING,J.P. Nagar,-1
HS_8960145a22bffff,8960145a22bffff,12.966907708655937,77.54026981935905,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,Vijayanagara,-1
HS_8960145841bffff,8960145841bffff,12.979748662660024,77.53446915954552,8,0.0006599026643570073,Low,No Junction,BUS,WRONG PARKING,Vijayanagara,-1
HS_8961892eb6bffff,8961892eb6bffff,13.0190426688044,77.6127489679529,8,0.0006599026643570073,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,K.G. Halli,-1
HS_89618925ab3ffff,89618925ab3ffff,12.953862845519742,77.60502811068596,8,0.0006599026643570073,Low,BTP132 - Anepalya Junction,CAR_JEEP,NO PARKING,Ashok Nagar,-1
HS_896189266c7ffff,896189266c7ffff,12.842327927423153,77.68621161593785,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,PARKING ON FOOTPATH,Electronic City,-1
HS_89618924e0bffff,89618924e0bffff,12.899385328230867,77.59388120076615,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,J.P. Nagar,-1
HS_89618925aa3ffff,89618925aa3ffff,12.956009182061896,77.60265692369161,8,0.0006599026643570073,Low,BTP172 - Nanjappa Circle,TWO_WHEELER,NO PARKING,Ashok Nagar,-1
HS_8961892eab3ffff,8961892eab3ffff,13.006140102139687,77.63540986766473,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Banaswadi,-1
HS_8961892e5cbffff,8961892e5cbffff,12.973843675969494,77.69629613648969,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Mahadevapura,-1
HS_896016960cfffff,896016960cfffff,13.100359123229673,77.58161051774724,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Yelahanka,-1
HS_8960145a4abffff,8960145a4abffff,12.921969708322601,77.55636128664105,8,0.0006599026643570073,Low,BTP158 - Devegowda Petrol Bunk,CAR_JEEP,NO PARKING,Banashankari,-1
HS_8961892ee53ffff,8961892ee53ffff,13.006053606076298,77.66070231077518,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Banaswadi,-1
HS_896014590cbffff,896014590cbffff,13.049143110760468,77.5542729935688,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Jalahalli,-1
HS_89618924a17ffff,89618924a17ffff,12.908004122768983,77.57597747034099,8,0.0006599026643570073,Low,BTP196 - Sarakki Main Road,AUTO_RICKSHAW,WRONG PARKING,J.P. Nagar,-1
HS_89601458c43ffff,89601458c43ffff,12.986331944338778,77.47686056756481,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Kamakshipalya,-1
HS_8961892e60fffff,8961892e60fffff,13.002667007415274,77.71065079525968,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,K.R. Pura,-1
HS_8960145a627ffff,8960145a627ffff,12.94762975162389,77.55318063512433,8,0.0006599026643570073,Low,No Junction,HEAVY_COMMERCIAL,NO PARKING,Basavanagudi,-1
HS_8960145b317ffff,8960145b317ffff,13.005325471274679,77.55654969906209,8,0.0006599026643570073,Low,"BTP001 - 10th Cross, Dr. Rajkumar Road",CAR_JEEP,WRONG PARKING,Malleshwaram,-1
HS_89618925e63ffff,89618925e63ffff,12.955949167990006,77.61950882684387,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Ashok Nagar,-1
HS_8961892c9cbffff,8961892c9cbffff,13.04155258442783,77.59205929357039,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Hebbala,-1
HS_8961892404bffff,8961892404bffff,12.899221250291582,77.63600503532633,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,HSR Layout,-1
HS_8961892c927ffff,8961892c927ffff,13.037338972614858,77.57152571093596,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,Kodigehalli,-1
HS_8960145b40bffff,8960145b40bffff,12.981702796603782,77.5910529613103,8,0.0006599026643570073,Low,BTP047 - Vidhan Soudha Metro Station,CAR_JEEP,NO PARKING,Cubbon Park,-1
HS_89618924063ffff,89618924063ffff,12.896049586345386,77.62692254536817,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Madiwala,-1
HS_8961892e95bffff,8961892e95bffff,12.99443620060761,77.61895544332485,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Pulikeshinagar(F.Town),-1
HS_8960145b3cfffff,8960145b3cfffff,13.01064795206259,77.5632566697442,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Malleshwaram,-1
HS_8961892490bffff,8961892490bffff,12.884580886477108,77.55152782892718,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Thalagattapura,-1
HS_8960145a843ffff,8960145a843ffff,12.948908101800253,77.48886682463771,8,0.0006599026643570073,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Jnanabharathi,-1
HS_896189240dbffff,896189240dbffff,12.889571777945143,77.6424629473342,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,Electronic City,-1
HS_89618924a2fffff,89618924a2fffff,12.913385493381838,77.56584151918258,8,0.0006599026643570073,Low,BTP157 - Kadirenahalli Cross,CAR_JEEP,WRONG PARKING,K.S. Layout,-1
HS_89618921ab7ffff,89618921ab7ffff,13.004657085544284,77.75046934296134,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Mahadevapura,-1
HS_89618926077ffff,89618926077ffff,12.840327685366322,77.65486951799565,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Electronic City,-1
HS_896189219bbffff,896189219bbffff,12.979068925833586,77.72832469963723,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,Whitefield,-1
HS_8961892eb8fffff,8961892eb8fffff,13.002991641256239,77.61789601474842,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Pulikeshinagar(F.Town),-1
HS_8961892443bffff,8961892443bffff,12.874602318527776,77.64220886074175,8,0.0006599026643570073,Low,No Junction,BUS,WRONG PARKING,Hulimavu,-1
HS_8960145a487ffff,8960145a487ffff,12.917677772131546,77.56110134237916,8,0.0006599026643570073,Low,BTP158 - Devegowda Petrol Bunk,TWO_WHEELER,WRONG PARKING,Banashankari,-1
HS_89618925847ffff,89618925847ffff,12.947453631409948,77.60371643249636,8,0.0006599026643570073,Low,BTP134 - Mico Bande,HEAVY_COMMERCIAL,NO PARKING,Adugodi,-1
HS_8961892549bffff,8961892549bffff,12.919342584432805,77.6851209577532,8,0.0006599026643570073,Low,No Junction,LIGHT_COMMERCIAL,NO PARKING,HAL Old Airport,-1
HS_89618925a07ffff,89618925a07ffff,12.962418341901131,77.60396860064579,8,0.0006599026643570073,Low,BTP172 - Nanjappa Circle,CAR_JEEP,NO PARKING,Ashok Nagar,-1
HS_89601459357ffff,89601459357ffff,13.065229721748539,77.53228099723599,8,0.0006599026643570073,Low,No Junction,BUS,WRONG PARKING,Jalahalli,-1
HS_8961892190fffff,8961892190fffff,12.987630342755208,77.72726706495274,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Mahadevapura,-1
HS_8961892644bffff,8961892644bffff,12.831654035228972,77.68121174576994,8,0.0006599026643570073,Low,No Junction,HEAVY_COMMERCIAL,PARKING IN A MAIN ROAD,Electronic City,-1
HS_89618925a03ffff,89618925a03ffff,12.963476712834238,77.60699576651213,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,WRONG PARKING,Ashok Nagar,-1
HS_8961892e4afffff,8961892e4afffff,12.972753641360109,77.70170009331532,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Mahadevapura,-1
HS_8960145a4bbffff,8960145a4bbffff,12.919823783053001,77.55873129937316,8,0.0006599026643570073,Low,BTP158 - Devegowda Petrol Bunk,TWO_WHEELER,WRONG PARKING,Banashankari,-1
HS_8960145946bffff,8960145946bffff,13.041651732350129,77.55835969995861,8,0.0006599026643570073,Low,No Junction,AUTO_RICKSHAW,NO PARKING,Jalahalli,-1
HS_8961892cccbffff,8961892cccbffff,13.033953259494567,77.6298597846779,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,NO PARKING,Hennuru,-1
HS_896189242cfffff,896189242cfffff,12.91309933946778,77.64165831694343,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,HSR Layout,-1
HS_89618926213ffff,89618926213ffff,12.856318974147415,77.6665803240049,8,0.0006599026643570073,Low,No Junction,TWO_WHEELER,NO PARKING,Electronic City,-1
HS_896189219afffff,896189219afffff,12.980159470758846,77.72291911970346,8,0.0006599026643570073,Low,No Junction,CAR_JEEP,WRONG PARKING,Mahadevapura,-1
HS_8961892e00fffff,8961892e00fffff,12.99525828467232,77.68943342177118,7,0.0005774148313123814,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,Mahadevapura,-1
HS_8961892f683ffff,8961892f683ffff,13.045317393032494,77.74755671927215,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,NO PARKING,K.R. Pura,-1
HS_896014580cbffff,896014580cbffff,12.996876460916635,77.52392846915603,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Peenya,-1
HS_896014590d3ffff,896014590d3ffff,13.043795616831037,77.5559887571566,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Jalahalli,-1
HS_89618925ccbffff,89618925ccbffff,12.929189764045258,77.62808541330148,7,0.0005774148313123814,Low,No Junction,AUTO_RICKSHAW,NO PARKING,Adugodi,-1
HS_8961892f5a7ffff,8961892f5a7ffff,13.014433207242126,77.71025064321896,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,K.R. Pura,-1
HS_89618925d13ffff,89618925d13ffff,12.916465622052979,77.60018559888853,7,0.0005774148313123814,Low,"BTP202 - East End Main Road, Jayanagar",TWO_WHEELER,PARKING IN A MAIN ROAD,Mico Layout,-1
HS_89618934a47ffff,89618934a47ffff,12.812340174182944,77.69412851328974,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,PARKING ON FOOTPATH,Electronic City,-1
HS_8961892cbd7ffff,8961892cbd7ffff,13.057574130509801,77.59533859335606,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Hebbala,-1
HS_89601458127ffff,89601458127ffff,12.98524817554196,77.4822521984984,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Kamakshipalya,-1
HS_8961892ce3bffff,8961892ce3bffff,13.054294129320542,77.61996755477753,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Hennuru,-1
HS_896014585bbffff,896014585bbffff,12.964870208012577,77.50896740110223,7,0.0005774148313123814,Low,No Junction,BUS,WRONG PARKING,Jnanabharathi,-1
HS_8961892cc0bffff,8961892cc0bffff,13.033980045927516,77.62143032393972,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,K.G. Halli,-1
HS_89618925417ffff,89618925417ffff,12.922582344143182,77.67734648380409,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Bellandur,-1
HS_896014595a7ffff,896014595a7ffff,13.015012180178715,77.53325092540439,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Rajajinagar,-1
HS_89601458537ffff,89601458537ffff,12.968099337675113,77.50120531551633,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Jnanabharathi,-1
HS_89601459857ffff,89601459857ffff,13.050384689101904,77.48993720416985,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,No Police Station,-1
HS_89601458607ffff,89601458607ffff,13.000054506936818,77.5330023478851,7,0.0005774148313123814,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,Vijayanagara,-1
HS_8961892eecfffff,8961892eecfffff,13.002848202938091,77.66004536245585,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_89618925527ffff,89618925527ffff,12.917362020347868,77.6453428950814,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,HSR Layout,-1
HS_89618925937ffff,89618925937ffff,12.930463899144446,77.57214266127991,7,0.0005774148313123814,Low,"BTP112 - 14th Cross, KR Road",CAR_JEEP,NO PARKING,Banashankari,-1
HS_89601459577ffff,89601459577ffff,13.027825902792479,77.53586991981562,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Yeshwanthpura,-1
HS_8961892da3bffff,8961892da3bffff,13.12159419622473,77.6337547063081,7,0.0005774148313123814,Low,No Junction,LIGHT_COMMERCIAL,NO PARKING,Chikkajala,-1
HS_89601459b17ffff,89601459b17ffff,13.057913475664773,77.46901974763936,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,No Police Station,-1
HS_8960145952bffff,8960145952bffff,13.026766143323584,77.53284478908287,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Yeshwanthpura,-1
HS_8961892e5b7ffff,8961892e5b7ffff,12.959994139459765,77.68220265067623,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,HAL Old Airport,-1
HS_8961892e253ffff,8961892e253ffff,13.020875593512836,77.70312958380573,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,NO PARKING,K.R. Pura,-1
HS_89601459c47ffff,89601459c47ffff,13.037529149784282,77.50415578105175,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Peenya,-1
HS_8961892f503ffff,8961892f503ffff,13.022962846086324,77.71763003354415,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,K.R. Pura,-1
HS_89618925cafffff,89618925cafffff,12.920696358870064,77.61229263276061,7,0.0005774148313123814,Low,"BTP164 - 29th Main Road, BTM Layout",CAR_JEEP,NO PARKING,Madiwala,-1
HS_89601696993ffff,89601696993ffff,13.081330724409312,77.50187273013576,7,0.0005774148313123814,Low,No Junction,AUTO_RICKSHAW,NO PARKING,Chikkabanavara,-1
HS_8961892ed43ffff,8961892ed43ffff,12.978353657521334,77.63253030668535,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Jeevanbheemanagar,-1
HS_8961892c8d3ffff,8961892c8d3ffff,13.043620473163429,77.61497025177046,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Hennuru,-1
HS_8960145b293ffff,8960145b293ffff,13.006305680972789,77.58484646000767,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Sadashivanagar,-1
HS_8961892424bffff,8961892424bffff,12.921657518794396,77.64059952835561,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Madiwala,-1
HS_8961892c557ffff,8961892c557ffff,13.027432550077442,77.66227148169453,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,NO PARKING,Hennuru,-1
HS_8960145b0a3ffff,8960145b0a3ffff,12.986048887032434,77.56946347485581,7,0.0005774148313123814,Low,No Junction,AUTO_RICKSHAW,NO PARKING,Sheshadripuram,-1
HS_89618924407ffff,89618924407ffff,12.872453800291844,77.6445801987604,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Electronic City,-1
HS_8960145ae03ffff,8960145ae03ffff,12.948854756685657,77.50569676560453,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Jnanabharathi,-1
HS_8961892462bffff,8961892462bffff,12.899187616431629,77.64443218728928,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,PARKING IN A MAIN ROAD,HSR Layout,-1
HS_8960145a3d3ffff,8960145a3d3ffff,12.954093394097022,77.53765102989712,7,0.0005774148313123814,Low,BTP096 - Gali Anjaneya Temple,AUTO_RICKSHAW,WRONG PARKING,Byatarayanapura,-1
HS_8961892c97bffff,8961892c97bffff,13.046926331748127,77.58191739438492,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Kodigehalli,-1
HS_8960145a61bffff,8960145a61bffff,12.949717839722414,77.56765226502576,7,0.0005774148313123814,Low,BTP215 - Vanivillas Junction,CAR_JEEP,NO PARKING,Basavanagudi,-1
HS_89618924a6bffff,89618924a6bffff,12.921909453006347,77.57320256562895,7,0.0005774148313123814,Low,"BTP113 - 27th Cross, Pai Vista, KR Road",CAR_JEEP,NO PARKING,Banashankari,-1
HS_89618924b1bffff,89618924b1bffff,12.904861924373707,77.5584814900284,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,K.S. Layout,-1
HS_8960145a463ffff,8960145a463ffff,12.933727146833665,77.55595604907661,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Banashankari,-1
HS_89618924b4bffff,89618924b4bffff,12.914473800470843,77.56044635161403,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,NO PARKING,K.S. Layout,-1
HS_8960145b2b7ffff,8960145b2b7ffff,13.005273116246991,77.57339557126706,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Sadashivanagar,-1
HS_8961892e38fffff,8961892e38fffff,13.002788904473968,77.67691066477606,7,0.0005774148313123814,Low,No Junction,AUTO_RICKSHAW,WRONG PARKING,K.R. Pura,-1
HS_8960145b66fffff,8960145b66fffff,13.010569114131586,77.5885290165443,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,R.T. Nagar,-1
HS_8961892eba7ffff,8961892eba7ffff,12.999814890064075,77.60881249961605,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Pulikeshinagar(F.Town),-1
HS_896189218c7ffff,896189218c7ffff,12.99179709526036,77.75627551519048,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Mahadevapura,-1
HS_89618921817ffff,89618921817ffff,12.989681173842627,77.75020960635935,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Mahadevapura,-1
HS_8961892c14bffff,8961892c14bffff,13.048865235768734,77.64697554254762,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Hennuru,-1
HS_89618927663ffff,89618927663ffff,12.903207621760599,77.70713229299443,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Whitefield,-1
HS_896016911bbffff,896016911bbffff,13.24114388569137,77.70330049344888,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,NO PARKING,Devanahalli Airport,-1
HS_89601696027ffff,89601696027ffff,13.097199206349627,77.56410244345199,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Yelahanka,-1
HS_89618920a87ffff,89618920a87ffff,12.954474806627445,77.72609201638588,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Whitefield,-1
HS_896016960d7ffff,896016960d7ffff,13.095011561945622,77.58332661992726,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Yelahanka,-1
HS_89601696197ffff,89601696197ffff,13.08011993414931,77.55779890656046,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,WRONG PARKING,Yelahanka,-1
HS_89601696423ffff,89601696423ffff,13.083255618054336,77.5837311496285,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Yelahanka,-1
HS_8961892ea43ffff,8961892ea43ffff,13.023224341852867,77.64172169397364,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Banaswadi,-1
HS_8961892037bffff,8961892037bffff,12.96395845149131,77.76182126613912,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Whitefield,-1
HS_8960169746bffff,8960169746bffff,13.146214989963674,77.61911350587526,7,0.0005774148313123814,Low,No Junction,HEAVY_COMMERCIAL,NO PARKING,Chikkajala,-1
HS_8961892e877ffff,8961892e877ffff,12.997612532729345,77.62803993872566,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Pulikeshinagar(F.Town),-1
HS_89618935b4fffff,89618935b4fffff,12.860433208006473,77.7039876643451,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Electronic City,-1
HS_89618924e83ffff,89618924e83ffff,12.88868190589214,77.59731118778471,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Hulimavu,-1
HS_8960145a08bffff,8960145a08bffff,12.936960042245822,77.54819112463346,7,0.0005774148313123814,Low,No Junction,TWO_WHEELER,WRONG PARKING,Banashankari,-1
HS_8960145a28fffff,8960145a28fffff,12.958327843389599,77.54975016368805,7,0.0005774148313123814,Low,"BTP093 - Toll Gate, Mysore Road",CAR_JEEP,NO PARKING,Byatarayanapura,-1
HS_8961892cb2bffff,8961892cb2bffff,13.064031082544952,77.57979695516589,7,0.0005774148313123814,Low,No Junction,OTHER,WRONG PARKING,Kodigehalli,-1
HS_8960145a1a7ffff,8960145a1a7ffff,12.925318822203096,77.51492623005772,7,0.0005774148313123814,Low,No Junction,CAR_JEEP,NO PARKING,Kengeri,-1
HS_89618925d4fffff,89618925d4fffff,12.928226138633597,77.59978184120742,7,0.0005774148313123814,Low,"BTP127 - Sagar Hospital, Jayanagar",TWO_WHEELER,NO PARKING,Jayanagara,-1
